p1_games,p2_games,p1_score,p2_score,p1_points_won,p2_points_won,p1_break_pt_won,p2_break_pt_won,server_1,server_2,point_victor_1,point_victor_2,momentum,impetus
3,2,30.0,40.0,19,20,0,0,0,1,0,1,0.0,-1
3,3,0.0,0.0,19,21,0,0,1,0,0,1,0.0,-2
3,3,0.0,15.0,20,21,0,0,1,0,1,0,1.0,-1
3,3,15.0,15.0,21,21,0,0,1,0,1,0,2.0,0
3,3,30.0,15.0,22,21,0,0,1,0,1,0,3.0,1
3,3,40.0,15.0,23,21,0,0,1,0,1,0,4.0,2
4,3,0.0,0.0,23,22,0,0,0,1,0,1,3.0,1
4,3,0.0,15.0,23,23,0,0,0,1,0,1,2.0,0
4,3,0.0,30.0,23,24,0,0,0,1,0,1,1.0,-1
4,3,0.0,40.0,24,24,0,0,0,1,1,0,1.0,0
4,3,15.0,40.0,25,24,0,0,0,1,1,0,2.0,1
4,3,30.0,40.0,25,25,0,0,0,1,0,1,2.0,0
4,4,0.0,0.0,25,26,0,0,1,0,0,1,2.0,-1
4,4,0.0,15.0,25,27,0,0,1,0,0,1,1.0,-2
4,4,0.0,30.0,26,27,0,0,1,0,1,0,1.0,-1
4,4,15.0,30.0,27,27,0,0,1,0,1,0,2.0,0
4,4,30.0,30.0,28,27,0,0,1,0,1,0,3.0,1
4,4,40.0,30.0,29,27,0,0,1,0,1,0,4.0,2
5,4,0.0,0.0,29,28,0,0,0,1,0,1,3.0,1
5,4,0.0,15.0,29,29,0,0,0,1,0,1,2.0,0
5,4,0.0,30.0,29,30,0,0,0,1,0,1,1.0,-1
5,4,0.0,40.0,30,30,0,0,0,1,1,0,1.0,0
5,4,15.0,40.0,31,30,0,0,0,1,1,0,2.0,1
5,4,30.0,40.0,32,30,0,0,0,1,1,0,3.0,2
5,4,40.0,40.0,32,31,0,0,0,1,0,1,3.0,1
5,4,40.0,50.0,32,32,0,0,0,1,0,1,2.0,0
5,5,0.0,0.0,32,33,0,0,1,0,0,1,1.0,-1
5,5,0.0,15.0,32,34,0,0,1,0,0,1,0.0,-2
5,5,0.0,30.0,33,34,0,0,1,0,1,0,1.0,-1
5,5,15.0,30.0,34,34,0,0,1,0,1,0,2.0,0
5,5,30.0,30.0,35,34,0,0,1,0,1,0,3.0,1
5,5,40.0,30.0,36,34,0,0,1,0,1,0,4.0,2
6,5,0.0,0.0,36,35,0,0,0,1,0,1,3.0,1
6,5,0.0,15.0,37,35,0,0,0,1,1,0,3.0,2
6,5,15.0,15.0,38,35,0,0,0,1,1,0,3.0,3
6,5,30.0,15.0,38,36,0,0,0,1,0,1,2.0,2
6,5,30.0,30.0,38,37,0,0,0,1,0,1,2.0,1
6,5,30.0,40.0,38,38,0,0,0,1,0,1,1.0,0
6,6,0.0,0.0,39,38,0,0,1,0,1,0,1.0,1
6,6,15.0,0.0,39,39,0,0,0,1,0,1,1.0,0
6,6,15.0,15.0,40,39,0,0,0,1,1,0,2.0,1
6,6,30.0,15.0,40,40,0,0,1,0,0,1,2.0,0
6,6,30.0,30.0,41,40,0,0,1,0,1,0,2.0,1
6,6,41.32,30.0,41,41,0,0,0,1,0,1,2.0,0
6,6,41.32,41.32,42,41,0,0,0,1,1,0,2.0,1
6,6,41.32,41.32,43,41,0,0,1,0,1,0,3.0,2
6,6,41.32,41.32,44,41,0,0,1,0,1,0,3.0,3
6,6,41.32,41.32,45,41,0,0,0,1,1,0,4.0,4
0,0,0.0,0.0,46,41,0,0,0,1,1,0,4.0,5
0,0,15.0,0.0,46,42,0,0,0,1,0,1,3.0,4
0,0,15.0,15.0,46,43,0,0,0,1,0,1,2.0,3
0,0,15.0,30.0,46,44,0,0,0,1,0,1,1.0,2
0,0,15.0,40.0,46,45,0,0,0,1,0,1,0.0,1
0,1,0.0,0.0,47,45,0,0,1,0,1,0,1.0,2
0,1,15.0,0.0,48,45,0,0,1,0,1,0,2.0,3
0,1,30.0,0.0,49,45,0,0,1,0,1,0,3.0,4
0,1,40.0,0.0,50,45,0,0,1,0,1,0,4.0,5
1,1,0.0,0.0,50,46,0,0,0,1,0,1,3.0,4
1,1,0.0,15.0,50,47,0,0,0,1,0,1,2.0,3
1,1,0.0,30.0,50,48,0,0,0,1,0,1,1.0,2
1,1,0.0,40.0,51,48,0,0,0,1,1,0,1.0,3
1,1,15.0,40.0,51,49,0,0,0,1,0,1,1.0,2
1,2,0.0,0.0,52,49,0,0,1,0,1,0,2.0,3
1,2,15.0,0.0,52,50,0,0,1,0,0,1,2.0,2
1,2,15.0,15.0,53,50,0,0,1,0,1,0,2.0,3
1,2,30.0,15.0,54,50,0,0,1,0,1,0,3.0,4
1,2,40.0,15.0,54,51,0,0,1,0,0,1,2.0,3
1,2,40.0,30.0,54,52,0,0,1,0,0,1,2.0,2
1,2,40.0,40.0,55,52,0,0,1,0,1,0,2.0,3
1,2,50.0,40.0,56,52,0,0,1,0,1,0,2.0,4
2,2,0.0,0.0,56,53,0,0,0,1,0,1,2.0,3
2,2,0.0,15.0,56,54,0,0,0,1,0,1,2.0,2
2,2,0.0,30.0,56,55,0,0,0,1,0,1,1.0,1
2,2,0.0,40.0,56,56,0,0,0,1,0,1,0.0,0
2,3,0.0,0.0,57,56,0,0,1,0,1,0,1.0,1
2,3,15.0,0.0,58,56,0,0,1,0,1,0,2.0,2
2,3,30.0,0.0,59,56,0,0,1,0,1,0,3.0,3
2,3,40.0,0.0,60,56,0,0,1,0,1,0,4.0,4
3,3,0.0,0.0,60,57,0,0,0,1,0,1,3.0,3
3,3,0.0,15.0,60,58,0,0,0,1,0,1,2.0,2
3,3,0.0,30.0,60,59,0,0,0,1,0,1,1.0,1
3,3,0.0,40.0,60,60,0,0,0,1,0,1,0.0,0
3,4,0.0,0.0,61,60,0,0,1,0,1,0,1.0,1
3,4,15.0,0.0,62,60,0,0,1,0,1,0,2.0,2
3,4,30.0,0.0,63,60,0,0,1,0,1,0,3.0,3
3,4,40.0,0.0,63,61,0,0,1,0,0,1,3.0,2
3,4,40.0,15.0,64,61,0,0,1,0,1,0,3.0,3
4,4,0.0,0.0,65,61,0,0,0,1,1,0,3.0,4
4,4,15.0,0.0,65,62,0,0,0,1,0,1,2.0,3
4,4,15.0,15.0,66,62,0,0,0,1,1,0,3.0,4
4,4,30.0,15.0,66,63,0,0,0,1,0,1,2.0,3
4,4,30.0,30.0,67,63,0,0,0,1,1,0,2.0,4
4,4,40.0,30.0,68,63,1,0,0,1,1,0,3.0,5
5,4,0.0,0.0,69,63,0,0,1,0,1,0,3.0,6
5,4,15.0,0.0,70,63,0,0,1,0,1,0,4.0,7
5,4,30.0,0.0,71,63,0,0,1,0,1,0,4.0,8
5,4,40.0,0.0,71,64,0,0,1,0,0,1,3.0,7
5,4,40.0,15.0,72,64,0,0,1,0,1,0,3.0,8
0,0,0.0,0.0,72,65,0,0,0,1,0,1,2.0,7
0,0,0.0,15.0,72,66,0,0,0,1,0,1,1.0,6
0,0,0.0,30.0,72,67,0,0,0,1,0,1,1.0,5
0,0,0.0,40.0,72,68,0,0,0,1,0,1,0.0,4
0,1,0.0,0.0,73,68,0,0,1,0,1,0,1.0,5
0,1,15.0,0.0,74,68,0,0,1,0,1,0,2.0,6
0,1,30.0,0.0,75,68,0,0,1,0,1,0,3.0,7
0,1,40.0,0.0,76,68,0,0,1,0,1,0,4.0,8
1,1,0.0,0.0,77,68,0,0,0,1,1,0,4.0,9
1,1,15.0,0.0,77,69,0,0,0,1,0,1,3.0,8
1,1,15.0,15.0,78,69,0,0,0,1,1,0,3.0,9
1,1,30.0,15.0,78,70,0,0,0,1,0,1,2.0,8
1,1,30.0,30.0,78,71,0,0,0,1,0,1,1.0,7
1,1,30.0,40.0,78,72,0,0,0,1,0,1,1.0,6
1,2,0.0,0.0,79,72,0,0,1,0,1,0,1.0,7
1,2,15.0,0.0,80,72,0,0,1,0,1,0,2.0,8
1,2,30.0,0.0,81,72,0,0,1,0,1,0,3.0,9
1,2,40.0,0.0,82,72,0,0,1,0,1,0,4.0,10
2,2,0.0,0.0,83,72,0,0,0,1,1,0,4.0,11
2,2,15.0,0.0,84,72,0,0,0,1,1,0,4.0,12
2,2,30.0,0.0,84,73,0,0,0,1,0,1,3.0,11
2,2,30.0,15.0,85,73,0,0,0,1,1,0,3.0,12
2,2,40.0,15.0,86,73,1,0,0,1,1,0,3.0,13
3,2,0.0,0.0,86,74,0,0,1,0,0,1,2.0,12
3,2,0.0,15.0,87,74,0,0,1,0,1,0,3.0,13
3,2,15.0,15.0,88,74,0,0,1,0,1,0,3.0,14
3,2,30.0,15.0,89,74,0,0,1,0,1,0,3.0,15
3,2,40.0,15.0,90,74,0,0,1,0,1,0,4.0,16
4,2,0.0,0.0,90,75,0,0,0,1,0,1,3.0,15
4,2,0.0,15.0,91,75,0,0,0,1,1,0,3.0,16
4,2,15.0,15.0,91,76,0,0,0,1,0,1,2.0,15
4,2,15.0,30.0,92,76,0,0,0,1,1,0,2.0,16
4,2,30.0,30.0,92,77,0,0,0,1,0,1,2.0,15
4,2,30.0,40.0,92,78,0,0,0,1,0,1,1.0,14
4,3,0.0,0.0,93,78,0,0,1,0,1,0,2.0,15
4,3,15.0,0.0,93,79,0,0,1,0,0,1,1.0,14
4,3,15.0,15.0,94,79,0,0,1,0,1,0,2.0,15
4,3,30.0,15.0,95,79,0,0,1,0,1,0,3.0,16
4,3,40.0,15.0,96,79,0,0,1,0,1,0,3.0,17
5,3,0.0,0.0,96,80,0,0,0,1,0,1,3.0,16
5,3,0.0,15.0,97,80,0,0,0,1,1,0,3.0,17
5,3,15.0,15.0,98,80,0,0,0,1,1,0,3.0,18
5,3,30.0,15.0,98,81,0,0,0,1,0,1,2.0,17
5,3,30.0,30.0,99,81,0,0,0,1,1,0,3.0,18
5,3,40.0,30.0,99,82,0,0,0,1,0,1,2.0,17
5,3,40.0,40.0,99,83,0,0,0,1,0,1,1.0,16
5,3,40.0,50.0,99,84,0,0,0,1,0,1,1.0,15
5,4,0.0,0.0,100,84,0,0,1,0,1,0,1.0,16
5,4,15.0,0.0,101,84,0,0,1,0,1,0,2.0,17
5,4,30.0,0.0,102,84,0,0,1,0,1,0,3.0,18
5,4,40.0,0.0,102,85,0,0,1,0,0,1,3.0,17
5,4,40.0,15.0,102,86,0,0,1,0,0,1,2.0,16
5,4,40.0,30.0,103,86,0,0,1,0,1,0,2.0,17
0,0,0.0,0.0,0,1,0,0,0,1,0,1,1.0,-1
0,0,0.0,15.0,0,2,0,0,0,1,0,1,1.0,-2
0,0,0.0,30.0,0,3,0,0,0,1,0,1,1.0,-3
0,0,0.0,40.0,1,3,0,0,0,1,1,0,1.0,-2
0,0,15.0,40.0,1,4,0,0,0,1,0,1,1.0,-3
0,1,0.0,0.0,2,4,0,0,1,0,1,0,2.0,-2
0,1,15.0,0.0,3,4,0,0,1,0,1,0,3.0,-1
0,1,30.0,0.0,4,4,0,0,1,0,1,0,3.0,0
0,1,40.0,0.0,5,4,0,0,1,0,1,0,4.0,1
1,1,0.0,0.0,6,4,0,0,0,1,1,0,4.0,2
1,1,15.0,0.0,6,5,0,0,0,1,0,1,3.0,1
1,1,15.0,15.0,7,5,0,0,0,1,1,0,3.0,2
1,1,30.0,15.0,7,6,0,0,0,1,0,1,2.0,1
1,1,30.0,30.0,8,6,0,0,0,1,1,0,2.0,2
1,1,40.0,30.0,9,6,1,0,0,1,1,0,3.0,3
2,1,0.0,0.0,10,6,0,0,1,0,1,0,3.0,4
2,1,15.0,0.0,11,6,0,0,1,0,1,0,4.0,5
2,1,30.0,0.0,11,7,0,0,1,0,0,1,3.0,4
2,1,30.0,15.0,12,7,0,0,1,0,1,0,3.0,5
2,1,40.0,15.0,13,7,0,0,1,0,1,0,3.0,6
3,1,0.0,0.0,13,8,0,0,0,1,0,1,2.0,5
3,1,0.0,15.0,14,8,0,0,0,1,1,0,3.0,6
3,1,15.0,15.0,15,8,0,0,0,1,1,0,3.0,7
3,1,30.0,15.0,15,9,0,0,0,1,0,1,2.0,6
3,1,30.0,30.0,15,10,0,0,0,1,0,1,2.0,5
3,1,30.0,40.0,16,10,0,0,0,1,1,0,2.0,6
3,1,40.0,40.0,17,10,0,0,0,1,1,0,2.0,7
3,1,50.0,40.0,17,11,0,0,0,1,0,1,2.0,6
3,1,40.0,40.0,17,12,0,0,0,1,0,1,2.0,5
3,1,40.0,50.0,17,13,0,0,0,1,0,1,1.0,4
3,2,0.0,0.0,18,13,0,0,1,0,1,0,1.0,5
3,2,15.0,0.0,19,13,0,0,1,0,1,0,2.0,6
3,2,30.0,0.0,20,13,0,0,1,0,1,0,3.0,7
3,2,40.0,0.0,20,14,0,0,1,0,0,1,3.0,6
3,2,40.0,15.0,21,14,0,0,1,0,1,0,3.0,7
4,2,0.0,0.0,22,14,0,0,0,1,1,0,3.0,8
4,2,15.0,0.0,22,15,0,0,0,1,0,1,2.0,7
4,2,15.0,15.0,23,15,0,0,0,1,1,0,3.0,8
4,2,30.0,15.0,23,16,0,0,0,1,0,1,2.0,7
4,2,30.0,30.0,23,17,0,0,0,1,0,1,1.0,6
4,2,30.0,40.0,23,18,0,0,0,1,0,1,1.0,5
4,3,0.0,0.0,24,18,0,0,1,0,1,0,1.0,6
4,3,15.0,0.0,24,19,0,0,1,0,0,1,1.0,5
4,3,15.0,15.0,25,19,0,0,1,0,1,0,2.0,6
4,3,30.0,15.0,25,20,0,0,1,0,0,1,2.0,5
4,3,30.0,30.0,26,20,0,0,1,0,1,0,2.0,6
4,3,40.0,30.0,26,21,0,0,1,0,0,1,2.0,5
4,3,40.0,40.0,27,21,0,0,1,0,1,0,2.0,6
4,3,50.0,40.0,28,21,0,0,1,0,1,0,3.0,7
5,3,0.0,0.0,29,21,0,0,0,1,1,0,3.0,8
5,3,15.0,0.0,29,22,0,0,0,1,0,1,3.0,7
5,3,15.0,15.0,29,23,0,0,0,1,0,1,2.0,6
5,3,15.0,30.0,29,24,0,0,0,1,0,1,1.0,5
5,3,15.0,40.0,30,24,0,0,0,1,1,0,1.0,6
5,3,30.0,40.0,31,24,0,0,0,1,1,0,2.0,7
5,3,40.0,40.0,31,25,0,0,0,1,0,1,2.0,6
5,3,40.0,50.0,32,25,0,0,0,1,1,0,3.0,7
5,3,40.0,40.0,32,26,0,0,0,1,0,1,2.0,6
5,3,40.0,50.0,32,27,0,0,0,1,0,1,1.0,5
5,4,0.0,0.0,33,27,0,0,1,0,1,0,2.0,6
5,4,15.0,0.0,34,27,0,0,1,0,1,0,2.0,7
5,4,30.0,0.0,34,28,0,0,1,0,0,1,2.0,6
5,4,30.0,15.0,35,28,0,0,1,0,1,0,3.0,7
5,4,40.0,15.0,36,28,0,0,1,0,1,0,3.0,8
0,0,0.0,0.0,36,29,0,0,0,1,0,1,2.0,7
0,0,0.0,15.0,36,30,0,0,0,1,0,1,2.0,6
0,0,0.0,30.0,37,30,0,0,0,1,1,0,2.0,7
0,0,15.0,30.0,37,31,0,0,0,1,0,1,1.0,6
0,0,15.0,40.0,37,32,0,0,0,1,0,1,1.0,5
0,1,0.0,0.0,38,32,0,0,1,0,1,0,2.0,6
0,1,15.0,0.0,39,32,0,0,1,0,1,0,2.0,7
0,1,30.0,0.0,40,32,0,0,1,0,1,0,3.0,8
0,1,40.0,0.0,41,32,0,0,1,0,1,0,4.0,9
1,1,0.0,0.0,41,33,0,0,0,1,0,1,3.0,8
1,1,0.0,15.0,41,34,0,0,0,1,0,1,2.0,7
1,1,0.0,30.0,41,35,0,0,0,1,0,1,1.0,6
1,1,0.0,40.0,41,36,0,0,0,1,0,1,0.0,5
1,2,0.0,0.0,41,37,0,0,1,0,0,1,0.0,4
1,2,0.0,15.0,41,38,0,0,1,0,0,1,0.0,3
1,2,0.0,30.0,41,39,0,0,1,0,0,1,0.0,2
1,2,0.0,40.0,42,39,0,0,1,0,1,0,1.0,3
1,2,15.0,40.0,43,39,0,0,1,0,1,0,2.0,4
1,2,30.0,40.0,43,40,0,1,1,0,0,1,2.0,3
1,3,0.0,0.0,44,40,0,0,0,1,1,0,3.0,4
1,3,15.0,0.0,44,41,0,0,0,1,0,1,2.0,3
1,3,15.0,15.0,45,41,0,0,0,1,1,0,2.0,4
1,3,30.0,15.0,45,42,0,0,0,1,0,1,2.0,3
1,3,30.0,30.0,45,43,0,0,0,1,0,1,1.0,2
1,3,30.0,40.0,46,43,0,0,0,1,1,0,2.0,3
1,3,40.0,40.0,46,44,0,0,0,1,0,1,1.0,2
1,3,40.0,50.0,46,45,0,0,0,1,0,1,1.0,1
1,4,0.0,0.0,47,45,0,0,1,0,1,0,2.0,2
1,4,15.0,0.0,47,46,0,0,1,0,0,1,1.0,1
1,4,15.0,15.0,48,46,0,0,1,0,1,0,2.0,2
1,4,30.0,15.0,49,46,0,0,1,0,1,0,3.0,3
1,4,40.0,15.0,49,47,0,0,1,0,0,1,2.0,2
1,4,40.0,30.0,49,48,0,0,1,0,0,1,2.0,1
1,4,40.0,40.0,49,49,0,0,1,0,0,1,1.0,0
1,4,40.0,50.0,49,50,0,1,1,0,0,1,0.0,-1
1,5,0.0,0.0,49,51,0,0,0,1,0,1,0.0,-2
1,5,0.0,15.0,49,52,0,0,0,1,0,1,0.0,-3
1,5,0.0,30.0,49,53,0,0,0,1,0,1,0.0,-4
1,5,0.0,40.0,50,53,0,0,0,1,1,0,1.0,-3
1,5,15.0,40.0,51,53,0,0,0,1,1,0,2.0,-2
1,5,30.0,40.0,52,53,0,0,0,1,1,0,3.0,-1
1,5,40.0,40.0,52,54,0,0,0,1,0,1,3.0,-2
1,5,40.0,50.0,52,55,0,0,0,1,0,1,2.0,-3
0,0,0.0,0.0,53,55,0,0,1,0,1,0,2.0,-2
0,0,15.0,0.0,54,55,0,0,1,0,1,0,2.0,-1
0,0,30.0,0.0,54,56,0,0,1,0,0,1,2.0,-2
0,0,30.0,15.0,54,57,0,0,1,0,0,1,2.0,-3
0,0,30.0,30.0,54,58,0,0,1,0,0,1,1.0,-4
0,0,30.0,40.0,54,59,0,1,1,0,0,1,0.0,-5
0,1,0.0,0.0,54,60,0,0,0,1,0,1,0.0,-6
0,1,0.0,15.0,54,61,0,0,0,1,0,1,0.0,-7
0,1,0.0,30.0,54,62,0,0,0,1,0,1,0.0,-8
0,1,0.0,40.0,54,63,0,0,0,1,0,1,0.0,-9
0,2,0.0,0.0,55,63,0,0,1,0,1,0,1.0,-8
0,2,15.0,0.0,56,63,0,0,1,0,1,0,2.0,-7
0,2,30.0,0.0,57,63,0,0,1,0,1,0,3.0,-6
0,2,40.0,0.0,58,63,0,0,1,0,1,0,4.0,-5
1,2,0.0,0.0,58,64,0,0,0,1,0,1,3.0,-6
1,2,0.0,15.0,59,64,0,0,0,1,1,0,3.0,-5
1,2,15.0,15.0,59,65,0,0,0,1,0,1,2.0,-6
1,2,15.0,30.0,59,66,0,0,0,1,0,1,1.0,-7
1,2,15.0,40.0,59,67,0,0,0,1,0,1,1.0,-8
1,3,0.0,0.0,60,67,0,0,1,0,1,0,1.0,-7
1,3,15.0,0.0,61,67,0,0,1,0,1,0,2.0,-6
1,3,30.0,0.0,62,67,0,0,1,0,1,0,3.0,-5
1,3,40.0,0.0,63,67,0,0,1,0,1,0,4.0,-4
2,3,0.0,0.0,63,68,0,0,0,1,0,1,3.0,-5
2,3,0.0,15.0,64,68,0,0,0,1,1,0,3.0,-4
2,3,15.0,15.0,64,69,0,0,0,1,0,1,2.0,-5
2,3,15.0,30.0,64,70,0,0,0,1,0,1,1.0,-6
2,3,15.0,40.0,64,71,0,0,0,1,0,1,1.0,-7
2,4,0.0,0.0,64,72,0,0,1,0,0,1,0.0,-8
2,4,0.0,15.0,65,72,0,0,1,0,1,0,1.0,-7
2,4,15.0,15.0,66,72,0,0,1,0,1,0,2.0,-6
2,4,30.0,15.0,67,72,0,0,1,0,1,0,3.0,-5
2,4,40.0,15.0,68,72,0,0,1,0,1,0,4.0,-4
3,4,0.0,0.0,68,73,0,0,0,1,0,1,3.0,-5
3,4,0.0,15.0,68,74,0,0,0,1,0,1,2.0,-6
3,4,0.0,30.0,68,75,0,0,0,1,0,1,1.0,-7
3,4,0.0,40.0,69,75,0,0,0,1,1,0,1.0,-6
3,4,15.0,40.0,69,76,0,0,0,1,0,1,1.0,-7
3,5,0.0,0.0,69,77,0,0,1,0,0,1,1.0,-8
3,5,0.0,15.0,69,78,0,0,1,0,0,1,1.0,-9
3,5,0.0,30.0,70,78,0,0,1,0,1,0,1.0,-8
3,5,15.0,30.0,71,78,0,0,1,0,1,0,2.0,-7
3,5,30.0,30.0,72,78,0,0,1,0,1,0,3.0,-6
3,5,40.0,30.0,73,78,0,0,1,0,1,0,4.0,-5
4,5,0.0,0.0,73,79,0,0,0,1,0,1,3.0,-6
4,5,0.0,15.0,74,79,0,0,0,1,1,0,3.0,-5
4,5,15.0,15.0,75,79,0,0,0,1,1,0,3.0,-4
4,5,30.0,15.0,75,80,0,0,0,1,0,1,2.0,-5
4,5,30.0,30.0,75,81,0,0,0,1,0,1,2.0,-6
4,5,30.0,40.0,75,82,0,0,0,1,0,1,1.0,-7
0,0,0.0,0.0,76,82,0,0,1,0,1,0,1.0,-6
0,0,15.0,0.0,77,82,0,0,1,0,1,0,2.0,-5
0,0,30.0,0.0,78,82,0,0,1,0,1,0,3.0,-4
0,0,40.0,0.0,79,82,0,0,1,0,1,0,4.0,-3
1,0,0.0,0.0,80,82,0,0,0,1,1,0,4.0,-2
1,0,15.0,0.0,80,83,0,0,0,1,0,1,3.0,-3
1,0,15.0,15.0,81,83,0,0,0,1,1,0,3.0,-2
1,0,30.0,15.0,81,84,0,0,0,1,0,1,2.0,-3
1,0,30.0,30.0,82,84,0,0,0,1,1,0,2.0,-2
1,0,40.0,30.0,82,85,0,0,0,1,0,1,2.0,-3
1,0,40.0,40.0,83,85,0,0,0,1,1,0,2.0,-2
1,0,50.0,40.0,83,86,0,0,0,1,0,1,2.0,-3
1,0,40.0,40.0,83,87,0,0,0,1,0,1,1.0,-4
1,0,40.0,50.0,84,87,0,0,0,1,1,0,2.0,-3
1,0,40.0,40.0,84,88,0,0,0,1,0,1,1.0,-4
1,0,40.0,50.0,84,89,0,0,0,1,0,1,1.0,-5
1,1,0.0,0.0,85,89,0,0,1,0,1,0,2.0,-4
1,1,15.0,0.0,86,89,0,0,1,0,1,0,2.0,-3
1,1,30.0,0.0,87,89,0,0,1,0,1,0,3.0,-2
1,1,40.0,0.0,88,89,0,0,1,0,1,0,4.0,-1
2,1,0.0,0.0,89,89,0,0,0,1,1,0,4.0,0
2,1,15.0,0.0,90,89,0,0,0,1,1,0,4.0,1
2,1,30.0,0.0,90,90,0,0,0,1,0,1,3.0,0
2,1,30.0,15.0,90,91,0,0,0,1,0,1,2.0,-1
2,1,30.0,30.0,90,92,0,0,0,1,0,1,1.0,-2
2,1,30.0,40.0,90,93,0,0,0,1,0,1,0.0,-3
2,2,0.0,0.0,91,93,0,0,1,0,1,0,1.0,-2
2,2,15.0,0.0,91,94,0,0,1,0,0,1,1.0,-3
2,2,15.0,15.0,92,94,0,0,1,0,1,0,2.0,-2
2,2,30.0,15.0,93,94,0,0,1,0,1,0,3.0,-1
2,2,40.0,15.0,94,94,0,0,1,0,1,0,3.0,0
3,2,0.0,0.0,94,95,0,0,0,1,0,1,3.0,-1
3,2,0.0,15.0,94,96,0,0,0,1,0,1,2.0,-2
3,2,0.0,30.0,94,97,0,0,0,1,0,1,1.0,-3
3,2,0.0,40.0,94,98,0,0,0,1,0,1,0.0,-4
3,3,0.0,0.0,95,98,0,0,1,0,1,0,1.0,-3
3,3,15.0,0.0,96,98,0,0,1,0,1,0,2.0,-2
3,3,30.0,0.0,97,98,0,0,1,0,1,0,3.0,-1
3,3,40.0,0.0,98,98,0,0,1,0,1,0,4.0,0
4,3,0.0,0.0,98,99,0,0,0,1,0,1,3.0,-1
4,3,0.0,15.0,99,99,0,0,0,1,1,0,3.0,0
4,3,15.0,15.0,99,100,0,0,0,1,0,1,2.0,-1
4,3,15.0,30.0,99,101,0,0,0,1,0,1,1.0,-2
4,3,15.0,40.0,100,101,0,0,0,1,1,0,2.0,-1
4,3,30.0,40.0,100,102,0,0,0,1,0,1,1.0,-2
4,4,0.0,0.0,101,102,0,0,1,0,1,0,2.0,-1
4,4,15.0,0.0,102,102,0,0,1,0,1,0,3.0,0
4,4,30.0,0.0,103,102,0,0,1,0,1,0,3.0,1
4,4,40.0,0.0,104,102,0,0,1,0,1,0,4.0,2
5,4,0.0,0.0,105,102,0,0,0,1,1,0,4.0,3
5,4,15.0,0.0,105,103,0,0,0,1,0,1,3.0,2
5,4,15.0,15.0,105,104,0,0,0,1,0,1,2.0,1
5,4,15.0,30.0,105,105,0,0,0,1,0,1,1.0,0
5,4,15.0,40.0,105,106,0,0,0,1,0,1,0.0,-1
5,5,0.0,0.0,106,106,0,0,1,0,1,0,1.0,0
5,5,15.0,0.0,107,106,0,0,1,0,1,0,2.0,1
5,5,30.0,0.0,108,106,0,0,1,0,1,0,3.0,2
5,5,40.0,0.0,109,106,0,0,1,0,1,0,4.0,3
6,5,0.0,0.0,109,107,0,0,0,1,0,1,3.0,2
6,5,0.0,15.0,110,107,0,0,0,1,1,0,3.0,3
6,5,15.0,15.0,110,108,0,0,0,1,0,1,2.0,2
6,5,15.0,30.0,110,109,0,0,0,1,0,1,1.0,1
6,5,15.0,40.0,110,110,0,0,0,1,0,1,1.0,0
6,6,0.0,0.0,111,110,0,0,1,0,1,0,1.0,1
6,6,15.0,0.0,111,111,0,0,0,1,0,1,1.0,0
6,6,15.0,15.0,112,111,0,0,0,1,1,0,2.0,1
6,6,30.0,15.0,113,111,0,0,1,0,1,0,3.0,2
6,6,41.32,15.0,113,112,0,0,1,0,0,1,2.0,1
6,6,41.32,30.0,113,113,0,0,0,1,0,1,2.0,0
6,6,41.32,41.32,114,113,0,0,0,1,1,0,2.0,1
6,6,41.32,41.32,115,113,0,0,1,0,1,0,2.0,2
6,6,41.32,41.32,116,113,0,0,1,0,1,0,3.0,3
6,6,41.32,41.32,116,114,0,0,0,1,0,1,3.0,2
6,6,41.32,41.32,117,114,0,0,0,1,1,0,3.0,3
0,0,0.0,0.0,118,114,0,0,0,1,1,0,3.0,4
0,0,15.0,0.0,119,114,0,0,0,1,1,0,3.0,5
0,0,30.0,0.0,120,114,0,0,0,1,1,0,4.0,6
0,0,40.0,0.0,121,114,1,0,0,1,1,0,4.0,7
1,0,0.0,0.0,122,114,0,0,1,0,1,0,4.0,8
1,0,15.0,0.0,122,115,0,0,1,0,0,1,3.0,7
1,0,15.0,15.0,123,115,0,0,1,0,1,0,3.0,8
1,0,30.0,15.0,123,116,0,0,1,0,0,1,2.0,7
1,0,30.0,30.0,124,116,0,0,1,0,1,0,2.0,8
1,0,40.0,30.0,125,116,0,0,1,0,1,0,3.0,9
2,0,0.0,0.0,125,117,0,0,0,1,0,1,2.0,8
2,0,0.0,15.0,125,118,0,0,0,1,0,1,2.0,7
2,0,0.0,30.0,126,118,0,0,0,1,1,0,2.0,8
2,0,15.0,30.0,127,118,0,0,0,1,1,0,2.0,9
2,0,30.0,30.0,128,118,0,0,0,1,1,0,3.0,10
2,0,40.0,30.0,129,118,1,0,0,1,1,0,4.0,11
3,0,0.0,0.0,129,119,0,0,1,0,0,1,3.0,10
3,0,0.0,15.0,129,120,0,0,1,0,0,1,2.0,9
3,0,0.0,30.0,130,120,0,0,1,0,1,0,2.0,10
3,0,15.0,30.0,131,120,0,0,1,0,1,0,2.0,11
3,0,30.0,30.0,132,120,0,0,1,0,1,0,3.0,12
3,0,40.0,30.0,132,121,0,0,1,0,0,1,3.0,11
3,0,40.0,40.0,132,122,0,0,1,0,0,1,2.0,10
